source,path,classification,canonical_twin,rationale,evidence_relevance
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/fee_stress_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/fee_stress_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/monte_carlo_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/monte_carlo_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/mtc_exit_mapping_notes.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/parameter_grid_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/parameter_heatmap_data.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/parameter_stability_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/regime_robustness_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/robustness_kill_tests.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/top_20_parameter_sets.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/trades.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/walkforward_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/walkforward_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/BIGBELUGA/yearly_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/asset_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/baseline_comparison.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/config.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/config.json.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/exit_variant_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/fee_stress_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/fee_stress_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/monte_carlo_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/monte_carlo_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/mtc_exit_mapping_notes.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/parameter_grid_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/parameter_heatmap_data.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/parameter_stability_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/regime_robustness_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/robustness_kill_tests.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/top_20_parameter_sets.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/trades.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/walkforward_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/walkforward_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/CRABEL/yearly_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/asset_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/baseline_comparison.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/config.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/config.json.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/exit_variant_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/fee_stress_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/fee_stress_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/monte_carlo_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/monte_carlo_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/mtc_exit_mapping_notes.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/parameter_grid_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/parameter_heatmap_data.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/parameter_stability_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/regime_robustness_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/robustness_kill_tests.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/top_20_parameter_sets.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/trades.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/walkforward_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/walkforward_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/HIGHBETA_PROXY/yearly_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/KELL_WEDGE/asset_results.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/KELL_WEDGE/baseline_comparison.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/KELL_WEDGE/config.json,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/KELL_WEDGE/config.json.csv,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
TRACKED_FIXED_SHA,MTC_COMMAND_CENTER/03_QUANTLENS/research/stage2_robustness_2026_05_03_CODEX_20260503_232808/strategies/KELL_WEDGE/exit_variant_report.md,EVIDENCE,,tracked path has a research/audit/evidence/parity marker,MEDIUM — research/data input whose provenance may matter
